Date,Account,TradeTime,Symbol,TradeCcy,Side,TradeQuantity,ProductType
2021-05-05,Account,2021-05-05 08:29:53.696,AUDUSD,AUD,B,178651722.2702969,SPOT
2021-05-05,Account,2021-05-05 08:37:24.114,AUDUSD,AUD,S,227192664.9380475,SPOT
2021-05-05,Account,2021-05-05 08:38:52.445,AUDUSD,AUD,S,17982659.74968672,SPOT
2021-05-05,Account,2021-05-05 08:39:18.026,AUDUSD,AUD,S,183046085.7599974,SPOT
2021-05-05,Account,2021-05-05 11:30:24.909,AUDUSD,AUD,B,21825923.42840508,SPOT
2021-05-05,Account,2021-05-05 11:31:09.566,AUDUSD,AUD,S,157719539.5249873,SPOT
2021-05-05,Account,2021-05-05 12:17:12.334,AUDUSD,AUD,B,41948973.78329188,SPOT
2021-05-05,Account,2021-05-05 12:54:39.860,AUDUSD,AUD,B,21030890.16163722,SPOT
2021-05-05,Account,2021-05-05 13:04:11.975,AUDUSD,AUD,S,108733319.5959218,SPOT
2021-05-05,Account,2021-05-05 16:49:06.177,AUDUSD,AUD,S,20536789.74276409,SPOT
2021-05-06,Account,2021-05-06 10:55:52.348,AUDUSD,AUD,B,43644846.3704437,SPOT
2021-05-06,Account,2021-05-06 11:37:51.425,AUDUSD,AUD,S,104170547.1579917,SPOT
2021-05-06,Account,2021-05-06 12:22:59.626,AUDUSD,AUD,S,38028095.87796219,SPOT
2021-05-06,Account,2021-05-06 16:27:50.087,AUDUSD,AUD,B,77326175.75675249,SPOT
2021-05-06,Account,2021-05-06 16:46:05.610,AUDUSD,AUD,S,94767520.21582797,SPOT
2021-05-06,Account,2021-05-06 17:00:39.760,AUDUSD,AUD,S,46235662.94903867,SPOT
2021-05-06,Account,2021-05-06 17:05:17.933,AUDUSD,AUD,S,124707696.7614703,SPOT
2021-05-06,Account,2021-05-06 18:26:43.659,AUDUSD,AUD,S,98749996.03489414,SPOT
2021-05-06,Account,2021-05-06 20:01:52.570,AUDUSD,AUD,B,15283587.58194372,SPOT
2021-05-06,Account,2021-05-06 21:41:21.568,AUDUSD,AUD,B,18697898.83960038,SPOT
2021-05-06,Account,2021-05-06 22:34:01.675,AUDUSD,AUD,S,19680507.87225366,SPOT
2021-05-07,Account,2021-05-07 07:28:04.652,AUDUSD,AUD,B,20165870.61109021,SPOT
2021-05-07,Account,2021-05-07 08:02:33.884,AUDUSD,AUD,B,22057425.45891553,SPOT
2021-05-07,Account,2021-05-07 09:02:37.422,AUDUSD,AUD,B,156075427.4425563,SPOT
2021-05-07,Account,2021-05-07 11:52:08.664,AUDUSD,AUD,B,16524389.54915851,SPOT
2021-05-07,Account,2021-05-07 12:40:07.479,AUDUSD,AUD,B,220845802.9432222,SPOT
2021-05-07,Account,2021-05-07 12:40:31.458,AUDUSD,AUD,S,114288764.4935399,SPOT
2021-05-07,Account,2021-05-07 14:11:00.743,AUDUSD,AUD,S,95256259.39713791,SPOT
2021-05-07,Account,2021-05-07 14:13:58.295,AUDUSD,AUD,S,46398873.40017594,SPOT
2021-05-07,Account,2021-05-07 17:34:25.563,AUDUSD,AUD,S,76996176.84120312,SPOT
2021-05-07,Account,2021-05-07 20:59:59.921,AUDUSD,AUD,S,23920838.06917071,SPOT
2021-05-10,Account,2021-05-10 07:11:59.682,AUDUSD,AUD,S,80308831.98371157,SPOT
2021-05-10,Account,2021-05-10 07:52:23.277,AUDUSD,AUD,B,79911646.43317461,SPOT
2021-05-10,Account,2021-05-10 09:23:25.890,AUDUSD,AUD,B,16855917.32151806,SPOT
2021-05-10,Account,2021-05-10 12:30:53.395,AUDUSD,AUD,B,21660441.17184356,SPOT
2021-05-10,Account,2021-05-10 12:31:50.067,AUDUSD,AUD,B,52510454.7094088,SPOT
2021-05-10,Account,2021-05-10 13:14:54.330,AUDUSD,AUD,S,129907974.2340837,SPOT
2021-05-10,Account,2021-05-10 13:32:37.544,AUDUSD,AUD,B,179764776.9155446,SPOT
2021-05-10,Account,2021-05-10 13:46:05.149,AUDUSD,AUD,S,23002452.51273736,SPOT
2021-05-10,Account,2021-05-10 14:22:55.896,AUDUSD,AUD,B,89013222.09276259,SPOT
2021-05-10,Account,2021-05-10 16:24:42.929,AUDUSD,AUD,B,90801655.10531515,SPOT
2021-05-10,Account,2021-05-10 17:27:12.294,AUDUSD,AUD,S,44455317.01203436,SPOT
2021-05-10,Account,2021-05-10 18:30:52.232,AUDUSD,AUD,S,119454387.1097267,SPOT
2021-05-10,Account,2021-05-10 20:54:22.610,AUDUSD,AUD,S,109911471.6984332,SPOT
2021-05-10,Account,2021-05-10 21:42:10.627,AUDUSD,AUD,S,17528593.76603737,SPOT
2021-05-11,Account,2021-05-11 07:56:38.634,AUDUSD,AUD,B,121332493.564114,SPOT
2021-05-11,Account,2021-05-11 15:21:06.396,AUDUSD,AUD,B,23982931.20320886,SPOT
2021-05-11,Account,2021-05-11 15:49:56.935,AUDUSD,AUD,B,42940542.07275622,SPOT
2021-05-11,Account,2021-05-11 17:37:35.430,AUDUSD,AUD,S,111596030.7768546,SPOT
2021-05-11,Account,2021-05-11 17:47:48.575,AUDUSD,AUD,S,19116865.85983261,SPOT
2021-05-11,Account,2021-05-11 17:55:19.157,AUDUSD,AUD,S,59737710.20071581,SPOT
2021-05-11,Account,2021-05-11 17:56:04.605,AUDUSD,AUD,S,15042967.89178625,SPOT
2021-05-11,Account,2021-05-11 19:17:53.061,AUDUSD,AUD,B,15144956.51703328,SPOT
2021-05-11,Account,2021-05-11 19:41:29.572,AUDUSD,AUD,B,45884973.05521742,SPOT
2021-05-11,Account,2021-05-11 19:44:21.748,AUDUSD,AUD,S,61848089.87891302,SPOT
2021-05-11,Account,2021-05-11 20:48:24.832,AUDUSD,AUD,S,16385707.47338235,SPOT
2021-05-12,Account,2021-05-12 09:38:39.262,AUDUSD,AUD,S,39977320.97050175,SPOT
2021-05-12,Account,2021-05-12 09:53:50.195,AUDUSD,AUD,B,93139864.41120505,SPOT
2021-05-12,Account,2021-05-12 10:45:39.866,AUDUSD,AUD,S,82458114.40283433,SPOT
2021-05-12,Account,2021-05-12 11:41:57.887,AUDUSD,AUD,S,45085090.34640156,SPOT
2021-05-12,Account,2021-05-12 12:32:07.782,AUDUSD,AUD,B,162764610.7692271,SPOT
2021-05-12,Account,2021-05-12 14:33:21.929,AUDUSD,AUD,B,59645798.86058345,SPOT
2021-05-12,Account,2021-05-12 15:04:40.191,AUDUSD,AUD,B,23954389.28855583,SPOT
2021-05-12,Account,2021-05-12 16:49:41.361,AUDUSD,AUD,S,22075010.54974273,SPOT
2021-05-12,Account,2021-05-12 18:04:26.972,AUDUSD,AUD,S,21664677.68372968,SPOT
2021-05-12,Account,2021-05-12 19:03:05.677,AUDUSD,AUD,S,109485048.1953472,SPOT
2021-05-12,Account,2021-05-12 20:55:06.037,AUDUSD,AUD,S,22941718.19929034,SPOT
2021-05-13,Account,2021-05-13 07:10:15.781,AUDUSD,AUD,B,58355467.10295603,SPOT
2021-05-13,Account,2021-05-13 10:06:15.868,AUDUSD,AUD,B,97440681.38534203,SPOT
2021-05-13,Account,2021-05-13 12:25:47.674,AUDUSD,AUD,S,95389858.09776932,SPOT
2021-05-13,Account,2021-05-13 12:37:45.088,AUDUSD,AUD,B,119187644.8923722,SPOT
2021-05-13,Account,2021-05-13 15:03:42.693,AUDUSD,AUD,B,91778982.82650858,SPOT
2021-05-13,Account,2021-05-13 15:09:25.786,AUDUSD,AUD,S,17335180.5889979,SPOT
2021-05-13,Account,2021-05-13 15:17:27.863,AUDUSD,AUD,S,107242809.7715601,SPOT
2021-05-13,Account,2021-05-13 15:31:07.153,AUDUSD,AUD,B,53841193.61988269,SPOT
2021-05-13,Account,2021-05-13 18:59:24.360,AUDUSD,AUD,S,57713673.96810092,SPOT
2021-05-13,Account,2021-05-13 20:37:21.168,AUDUSD,AUD,B,151466203.0618638,SPOT
2021-05-13,Account,2021-05-13 22:41:01.757,AUDUSD,AUD,B,124709588.3125439,SPOT
2021-05-14,Account,2021-05-14 07:57:20.174,AUDUSD,AUD,B,22579590.99020809,SPOT
2021-05-14,Account,2021-05-14 08:34:10.128,AUDUSD,AUD,B,57686809.81709622,SPOT
2021-05-14,Account,2021-05-14 09:10:18.348,AUDUSD,AUD,B,156475355.0395835,SPOT
2021-05-14,Account,2021-05-14 09:28:06.086,AUDUSD,AUD,B,53639766.7194251,SPOT
2021-05-14,Account,2021-05-14 12:54:42.944,AUDUSD,AUD,B,24295854.27045822,SPOT
2021-05-14,Account,2021-05-14 13:48:08.077,AUDUSD,AUD,S,114948992.0062479,SPOT
2021-05-14,Account,2021-05-14 16:05:48.759,AUDUSD,AUD,B,16389421.75777629,SPOT
2021-05-14,Account,2021-05-14 18:33:36.721,AUDUSD,AUD,B,83435085.98627523,SPOT
2021-05-14,Account,2021-05-14 19:37:51.572,AUDUSD,AUD,S,114599965.6524509,SPOT
2021-05-14,Account,2021-05-14 20:59:59.904,AUDUSD,AUD,S,43858585.16907319,SPOT
2021-05-17,Account,2021-05-17 07:46:20.663,AUDUSD,AUD,B,22681970.79189122,SPOT
2021-05-17,Account,2021-05-17 09:49:27.249,AUDUSD,AUD,B,52864555.93304709,SPOT
2021-05-17,Account,2021-05-17 10:08:15.322,AUDUSD,AUD,B,170741554.7920391,SPOT
2021-05-17,Account,2021-05-17 10:36:41.539,AUDUSD,AUD,B,106723355.1642857,SPOT
2021-05-17,Account,2021-05-17 11:30:28.656,AUDUSD,AUD,S,230640449.0023851,SPOT
2021-05-17,Account,2021-05-17 13:37:32.338,AUDUSD,AUD,B,38238512.96328939,SPOT
2021-05-17,Account,2021-05-17 14:51:51.722,AUDUSD,AUD,S,124630545.6734262,SPOT
2021-05-17,Account,2021-05-17 15:10:11.384,AUDUSD,AUD,S,19270952.91437581,SPOT
2021-05-17,Account,2021-05-17 18:24:42.746,AUDUSD,AUD,B,113987395.807635,SPOT
2021-05-17,Account,2021-05-17 20:12:35.890,AUDUSD,AUD,S,144455138.2097416,SPOT
2021-05-18,Account,2021-05-18 09:13:40.552,AUDUSD,AUD,S,57087645.84269375,SPOT
2021-05-18,Account,2021-05-18 09:40:28.644,AUDUSD,AUD,S,19987465.62981978,SPOT
2021-05-18,Account,2021-05-18 12:04:37.954,AUDUSD,AUD,S,40537551.42376758,SPOT
2021-05-18,Account,2021-05-18 14:22:44.816,AUDUSD,AUD,S,54071316.73418917,SPOT
2021-05-18,Account,2021-05-18 14:47:34.754,AUDUSD,AUD,S,108346498.5014871,SPOT
2021-05-18,Account,2021-05-18 15:55:28.856,AUDUSD,AUD,B,20875775.35072342,SPOT
2021-05-18,Account,2021-05-18 16:01:01.045,AUDUSD,AUD,S,87929036.24707833,SPOT
2021-05-18,Account,2021-05-18 16:16:01.595,AUDUSD,AUD,B,52671870.4495579,SPOT
2021-05-18,Account,2021-05-18 17:18:11.407,AUDUSD,AUD,S,105874159.5013998,SPOT
2021-05-18,Account,2021-05-18 17:52:25.695,AUDUSD,AUD,S,118248131.4172037,SPOT
2021-05-18,Account,2021-05-18 17:54:58.469,AUDUSD,AUD,S,38602334.87794176,SPOT
2021-05-18,Account,2021-05-18 18:07:47.178,AUDUSD,AUD,B,125933551.217895,SPOT
2021-05-18,Account,2021-05-18 20:08:33.660,AUDUSD,AUD,B,195618013.5952309,SPOT
2021-05-19,Account,2021-05-19 09:55:36.393,AUDUSD,AUD,B,46426454.73359153,SPOT
2021-05-19,Account,2021-05-19 10:22:39.307,AUDUSD,AUD,B,153143672.7382243,SPOT
2021-05-19,Account,2021-05-19 11:15:26.820,AUDUSD,AUD,B,111299761.0354796,SPOT
2021-05-19,Account,2021-05-19 11:16:11.739,AUDUSD,AUD,S,16588651.98493004,SPOT
2021-05-19,Account,2021-05-19 13:11:33.107,AUDUSD,AUD,S,44431647.43715897,SPOT
2021-05-19,Account,2021-05-19 16:12:33.887,AUDUSD,AUD,S,116305194.8533393,SPOT
2021-05-19,Account,2021-05-19 16:12:52.951,AUDUSD,AUD,S,15839265.99705592,SPOT
2021-05-19,Account,2021-05-19 18:09:35.217,AUDUSD,AUD,S,76398192.74190813,SPOT
2021-05-19,Account,2021-05-19 18:37:03.536,AUDUSD,AUD,S,49563404.38802727,SPOT
2021-05-19,Account,2021-05-19 19:25:15.237,AUDUSD,AUD,S,211878290.7957211,SPOT
2021-05-19,Account,2021-05-19 20:55:47.753,AUDUSD,AUD,S,56087852.74671391,SPOT
2021-05-19,Account,2021-05-19 21:18:45.404,AUDUSD,AUD,B,22915318.4662573,SPOT
2021-05-19,Account,2021-05-19 22:13:16.721,AUDUSD,AUD,S,159141642.3209012,SPOT
2021-05-19,Account,2021-05-19 22:25:39.187,AUDUSD,AUD,B,248262075.7073164,SPOT
2021-05-20,Account,2021-05-20 07:02:20.518,AUDUSD,AUD,B,110311834.2580274,SPOT
2021-05-20,Account,2021-05-20 07:02:28.070,AUDUSD,AUD,B,113397395.9716968,SPOT
2021-05-20,Account,2021-05-20 07:12:56.578,AUDUSD,AUD,B,50813491.48531444,SPOT
2021-05-20,Account,2021-05-20 07:39:14.003,AUDUSD,AUD,B,157427457.3067669,SPOT
2021-05-20,Account,2021-05-20 10:29:12.804,AUDUSD,AUD,S,116175259.4634891,SPOT
2021-05-20,Account,2021-05-20 15:08:19.778,AUDUSD,AUD,B,46702030.07990494,SPOT
2021-05-20,Account,2021-05-20 15:55:27.131,AUDUSD,AUD,B,111857797.8690155,SPOT
2021-05-20,Account,2021-05-20 16:33:10.633,AUDUSD,AUD,S,124180578.8013153,SPOT
2021-05-20,Account,2021-05-20 18:26:40.762,AUDUSD,AUD,B,37649729.0446423,SPOT
2021-05-20,Account,2021-05-20 18:55:31.560,AUDUSD,AUD,S,109146109.0836674,SPOT
2021-05-20,Account,2021-05-20 19:43:40.834,AUDUSD,AUD,S,18961319.80698556,SPOT
2021-05-20,Account,2021-05-20 22:11:46.776,AUDUSD,AUD,B,19776312.02200428,SPOT
2021-05-20,Account,2021-05-20 22:43:41.319,AUDUSD,AUD,B,112483720.4231881,SPOT
2021-05-21,Account,2021-05-21 11:51:34.710,AUDUSD,AUD,B,115137057.2624728,SPOT
2021-05-21,Account,2021-05-21 12:43:35.040,AUDUSD,AUD,B,134723983.3732601,SPOT
2021-05-21,Account,2021-05-21 14:24:58.297,AUDUSD,AUD,B,56323229.16062549,SPOT
2021-05-21,Account,2021-05-21 14:26:04.712,AUDUSD,AUD,B,54016679.11210097,SPOT
2021-05-21,Account,2021-05-21 16:03:12.804,AUDUSD,AUD,B,46412473.50373305,SPOT
2021-05-21,Account,2021-05-21 16:38:42.645,AUDUSD,AUD,B,199175845.3426883,SPOT
2021-05-21,Account,2021-05-21 18:06:10.665,AUDUSD,AUD,B,101091163.197998,SPOT
2021-05-21,Account,2021-05-21 19:01:49.304,AUDUSD,AUD,S,97175541.75294936,SPOT
2021-05-21,Account,2021-05-21 19:25:08.272,AUDUSD,AUD,S,60600514.66920413,SPOT
2021-05-21,Account,2021-05-21 19:48:04.440,AUDUSD,AUD,S,38033826.53859444,SPOT
2021-05-21,Account,2021-05-21 20:59:59.741,AUDUSD,AUD,B,22001878.72396782,SPOT
2021-05-24,Account,2021-05-24 08:13:12.468,AUDUSD,AUD,S,90436903.5619311,SPOT
2021-05-24,Account,2021-05-24 08:21:38.393,AUDUSD,AUD,B,113113038.4863354,SPOT
2021-05-24,Account,2021-05-24 09:18:33.303,AUDUSD,AUD,S,23982027.04265714,SPOT
2021-05-24,Account,2021-05-24 10:14:30.268,AUDUSD,AUD,S,56007318.47807765,SPOT
2021-05-24,Account,2021-05-24 11:22:48.383,AUDUSD,AUD,B,121179419.9305587,SPOT
2021-05-24,Account,2021-05-24 11:50:58.152,AUDUSD,AUD,S,142043462.5062626,SPOT
2021-05-24,Account,2021-05-24 12:46:40.474,AUDUSD,AUD,B,231859121.6346249,SPOT
2021-05-24,Account,2021-05-24 17:59:28.453,AUDUSD,AUD,B,105573509.1445968,SPOT
2021-05-24,Account,2021-05-24 19:14:01.050,AUDUSD,AUD,B,222813966.9401571,SPOT
2021-05-24,Account,2021-05-24 21:00:41.123,AUDUSD,AUD,S,55913091.78853408,SPOT
2021-05-24,Account,2021-05-24 22:00:23.573,AUDUSD,AUD,B,49860452.90715992,SPOT
2021-05-24,Account,2021-05-24 22:07:16.210,AUDUSD,AUD,B,195407508.7793171,SPOT
2021-05-24,Account,2021-05-24 22:23:15.808,AUDUSD,AUD,B,116568157.9848751,SPOT
2021-05-24,Account,2021-05-24 22:33:31.749,AUDUSD,AUD,S,114946505.4390021,SPOT
2021-05-25,Account,2021-05-25 09:02:10.685,AUDUSD,AUD,B,15986386.39785349,SPOT
2021-05-25,Account,2021-05-25 09:23:21.618,AUDUSD,AUD,S,102800212.2417092,SPOT
2021-05-25,Account,2021-05-25 09:38:09.792,AUDUSD,AUD,B,57765394.2280449,SPOT
2021-05-25,Account,2021-05-25 09:38:44.658,AUDUSD,AUD,S,108873667.7425914,SPOT
2021-05-25,Account,2021-05-25 10:45:30.232,AUDUSD,AUD,B,98276707.22734183,SPOT
2021-05-25,Account,2021-05-25 11:31:40.889,AUDUSD,AUD,S,20753599.83369708,SPOT
2021-05-25,Account,2021-05-25 15:05:16.052,AUDUSD,AUD,B,44978610.83364114,SPOT
2021-05-25,Account,2021-05-25 16:22:01.067,AUDUSD,AUD,B,62089052.12697573,SPOT
2021-05-25,Account,2021-05-25 17:01:30.466,AUDUSD,AUD,B,39165016.05417579,SPOT
2021-05-25,Account,2021-05-25 17:13:29.021,AUDUSD,AUD,B,17967152.42322534,SPOT
2021-05-25,Account,2021-05-25 17:43:14.966,AUDUSD,AUD,B,75216200.59851557,SPOT
2021-05-25,Account,2021-05-25 18:15:41.100,AUDUSD,AUD,B,173121892.9518946,SPOT
2021-05-25,Account,2021-05-25 19:48:02.153,AUDUSD,AUD,B,212273350.2648771,SPOT
2021-05-25,Account,2021-05-25 20:07:38.033,AUDUSD,AUD,S,38243481.66817799,SPOT
2021-05-26,Account,2021-05-26 10:02:16.126,AUDUSD,AUD,S,18831701.17624104,SPOT
2021-05-26,Account,2021-05-26 10:29:39.352,AUDUSD,AUD,B,101799088.8329223,SPOT
2021-05-26,Account,2021-05-26 10:52:19.079,AUDUSD,AUD,B,59226986.5272101,SPOT
2021-05-26,Account,2021-05-26 10:57:23.844,AUDUSD,AUD,S,168119592.9762907,SPOT
2021-05-26,Account,2021-05-26 11:12:18.951,AUDUSD,AUD,B,95996965.74732661,SPOT
2021-05-26,Account,2021-05-26 11:53:48.926,AUDUSD,AUD,S,78711728.69345173,SPOT
2021-05-26,Account,2021-05-26 13:58:49.277,AUDUSD,AUD,S,52349332.70257898,SPOT
2021-05-26,Account,2021-05-26 16:38:49.199,AUDUSD,AUD,S,133729897.4278383,SPOT
2021-05-26,Account,2021-05-26 16:55:42.681,AUDUSD,AUD,S,96517985.31413078,SPOT
2021-05-26,Account,2021-05-26 19:16:20.090,AUDUSD,AUD,S,119801402.1967538,SPOT
2021-05-26,Account,2021-05-26 19:57:43.669,AUDUSD,AUD,S,85732011.95104048,SPOT
2021-05-26,Account,2021-05-26 21:30:18.084,AUDUSD,AUD,S,110804517.8232715,SPOT
2021-05-27,Account,2021-05-27 08:06:40.547,AUDUSD,AUD,B,151042885.8047817,SPOT
2021-05-27,Account,2021-05-27 08:26:07.632,AUDUSD,AUD,B,21864857.05897212,SPOT
2021-05-27,Account,2021-05-27 10:26:41.905,AUDUSD,AUD,B,163690646.2081242,SPOT
2021-05-27,Account,2021-05-27 10:41:54.217,AUDUSD,AUD,S,174154235.4691774,SPOT
2021-05-27,Account,2021-05-27 11:12:59.373,AUDUSD,AUD,B,102916447.7833547,SPOT
2021-05-27,Account,2021-05-27 11:28:25.114,AUDUSD,AUD,B,53368794.42329518,SPOT
2021-05-27,Account,2021-05-27 12:07:46.421,AUDUSD,AUD,B,47530872.95684963,SPOT
2021-05-27,Account,2021-05-27 13:31:16.457,AUDUSD,AUD,S,48117789.25359249,SPOT
2021-05-27,Account,2021-05-27 17:21:29.436,AUDUSD,AUD,S,23821165.15189409,SPOT
2021-05-27,Account,2021-05-27 18:27:17.669,AUDUSD,AUD,S,24861779.27348763,SPOT
2021-05-27,Account,2021-05-27 20:11:09.965,AUDUSD,AUD,B,96051595.81406042,SPOT
2021-05-27,Account,2021-05-27 20:38:42.760,AUDUSD,AUD,B,44086464.04626779,SPOT
2021-05-27,Account,2021-05-27 20:40:35.818,AUDUSD,AUD,B,76281566.94117934,SPOT
2021-05-28,Account,2021-05-28 07:41:26.333,AUDUSD,AUD,B,119980469.3926126,SPOT
2021-05-28,Account,2021-05-28 08:15:45.190,AUDUSD,AUD,S,45703232.34656826,SPOT
2021-05-28,Account,2021-05-28 09:34:22.493,AUDUSD,AUD,B,184544524.9986369,SPOT
2021-05-28,Account,2021-05-28 10:51:28.092,AUDUSD,AUD,B,80459405.40032461,SPOT
2021-05-28,Account,2021-05-28 12:21:16.184,AUDUSD,AUD,B,21929223.90298918,SPOT
2021-05-28,Account,2021-05-28 13:50:56.251,AUDUSD,AUD,S,20053570.22630051,SPOT
2021-05-28,Account,2021-05-28 14:25:37.875,AUDUSD,AUD,B,119536690.4139519,SPOT
2021-05-28,Account,2021-05-28 20:41:39.998,AUDUSD,AUD,S,112470619.2989834,SPOT
2021-05-28,Account,2021-05-28 20:57:03.689,AUDUSD,AUD,B,175247699.0921423,SPOT
2021-05-28,Account,2021-05-28 20:59:59.968,AUDUSD,AUD,S,38932617.60240421,SPOT
2021-05-31,Account,2021-05-31 08:29:30.477,AUDUSD,AUD,S,115503589.6226764,SPOT
2021-05-31,Account,2021-05-31 10:35:16.729,AUDUSD,AUD,B,104777443.4671737,SPOT
2021-05-31,Account,2021-05-31 11:41:15.692,AUDUSD,AUD,B,23006723.15293923,SPOT
2021-05-31,Account,2021-05-31 11:45:23.168,AUDUSD,AUD,B,24051610.79019308,SPOT
2021-05-31,Account,2021-05-31 12:41:25.422,AUDUSD,AUD,B,124627517.2452442,SPOT
2021-05-31,Account,2021-05-31 13:20:27.880,AUDUSD,AUD,S,54115845.16987205,SPOT
2021-05-31,Account,2021-05-31 13:41:05.688,AUDUSD,AUD,S,41455891.43154211,SPOT
2021-05-31,Account,2021-05-31 14:04:05.890,AUDUSD,AUD,S,161446744.6925119,SPOT
2021-05-31,Account,2021-05-31 14:08:28.111,AUDUSD,AUD,S,95983784.9251926,SPOT
2021-05-31,Account,2021-05-31 16:12:00.915,AUDUSD,AUD,S,51665722.47399017,SPOT
2021-05-31,Account,2021-05-31 16:25:06.551,AUDUSD,AUD,S,52670531.42888471,SPOT
2021-05-31,Account,2021-05-31 18:32:24.538,AUDUSD,AUD,B,101742190.0178306,SPOT
2021-05-31,Account,2021-05-31 20:18:42.065,AUDUSD,AUD,B,218756985.8971983,SPOT
2021-06-01,Account,2021-06-01 07:13:41.207,AUDUSD,AUD,B,173083333.1588656,SPOT
2021-06-01,Account,2021-06-01 07:34:43.318,AUDUSD,AUD,S,218688951.2231573,SPOT
2021-06-01,Account,2021-06-01 14:28:26.888,AUDUSD,AUD,S,126714214.6301921,SPOT
2021-06-01,Account,2021-06-01 17:09:16.832,AUDUSD,AUD,B,50911359.11061428,SPOT
2021-06-01,Account,2021-06-01 17:25:44.356,AUDUSD,AUD,B,43674942.53092445,SPOT
2021-06-01,Account,2021-06-01 18:07:18.248,AUDUSD,AUD,B,19244886.61345094,SPOT
2021-06-01,Account,2021-06-01 18:54:40.297,AUDUSD,AUD,S,59942033.65407884,SPOT
2021-06-01,Account,2021-06-01 19:36:57.811,AUDUSD,AUD,B,140271054.8602045,SPOT
2021-06-01,Account,2021-06-01 20:06:53.799,AUDUSD,AUD,S,75485564.06982243,SPOT
2021-06-01,Account,2021-06-01 20:30:06.163,AUDUSD,AUD,S,61946820.81695646,SPOT
2021-06-01,Account,2021-06-01 20:34:32.524,AUDUSD,AUD,S,49830415.22209533,SPOT
2021-06-01,Account,2021-06-01 21:16:01.067,AUDUSD,AUD,B,38153639.45323043,SPOT
2021-06-01,Account,2021-06-01 21:58:29.059,AUDUSD,AUD,S,208525193.5292035,SPOT
2021-06-01,Account,2021-06-01 21:58:54.087,AUDUSD,AUD,S,165358115.057461,SPOT
2021-06-02,Account,2021-06-02 07:15:41.915,AUDUSD,AUD,B,56163461.64606512,SPOT
2021-06-02,Account,2021-06-02 08:00:09.954,AUDUSD,AUD,S,39122166.71742499,SPOT
2021-06-02,Account,2021-06-02 08:04:25.616,AUDUSD,AUD,B,62089536.61844134,SPOT
2021-06-02,Account,2021-06-02 08:18:02.730,AUDUSD,AUD,S,99928152.60775387,SPOT
2021-06-02,Account,2021-06-02 10:01:13.839,AUDUSD,AUD,S,49128197.43040018,SPOT
2021-06-02,Account,2021-06-02 10:18:45.658,AUDUSD,AUD,S,17436816.79246947,SPOT
2021-06-02,Account,2021-06-02 10:45:06.893,AUDUSD,AUD,B,143248822.510941,SPOT
2021-06-02,Account,2021-06-02 14:03:16.094,AUDUSD,AUD,S,96732293.59323159,SPOT
2021-06-02,Account,2021-06-02 14:45:26.354,AUDUSD,AUD,B,16175636.92620024,SPOT
2021-06-02,Account,2021-06-02 15:06:10.547,AUDUSD,AUD,B,39707997.61009403,SPOT
2021-06-02,Account,2021-06-02 16:22:11.233,AUDUSD,AUD,S,79485145.38584277,SPOT
2021-06-02,Account,2021-06-02 17:17:08.898,AUDUSD,AUD,B,23424029.38287705,SPOT
2021-06-02,Account,2021-06-02 21:23:07.459,AUDUSD,AUD,B,145443599.6536631,SPOT
2021-06-02,Account,2021-06-02 21:38:04.712,AUDUSD,AUD,S,111017192.1201982,SPOT
2021-06-03,Account,2021-06-03 08:59:06.282,AUDUSD,AUD,B,121262551.7626293,SPOT
2021-06-03,Account,2021-06-03 09:09:28.859,AUDUSD,AUD,B,58778860.67610234,SPOT
2021-06-03,Account,2021-06-03 09:44:56.233,AUDUSD,AUD,B,165393016.2952747,SPOT
2021-06-03,Account,2021-06-03 10:48:05.396,AUDUSD,AUD,B,82718576.78191736,SPOT
2021-06-03,Account,2021-06-03 10:55:36.953,AUDUSD,AUD,S,58885362.15643398,SPOT
2021-06-03,Account,2021-06-03 10:59:53.818,AUDUSD,AUD,B,107743934.46045,SPOT
2021-06-03,Account,2021-06-03 11:15:44.316,AUDUSD,AUD,S,211958450.1720965,SPOT
2021-06-03,Account,2021-06-03 11:44:40.475,AUDUSD,AUD,B,167861162.3123288,SPOT
2021-06-03,Account,2021-06-03 17:27:16.943,AUDUSD,AUD,B,114605725.7661596,SPOT
2021-06-03,Account,2021-06-03 17:35:11.715,AUDUSD,AUD,B,15883920.34173012,SPOT
2021-06-03,Account,2021-06-03 22:03:04.290,AUDUSD,AUD,B,111331430.6247048,SPOT
2021-06-04,Account,2021-06-04 09:35:27.073,AUDUSD,AUD,B,15218713.81672099,SPOT
2021-06-04,Account,2021-06-04 11:41:32.298,AUDUSD,AUD,B,93427182.23342672,SPOT
2021-06-04,Account,2021-06-04 11:57:59.062,AUDUSD,AUD,S,42700365.29633217,SPOT
2021-06-04,Account,2021-06-04 12:32:45.488,AUDUSD,AUD,S,116153050.4410621,SPOT
2021-06-04,Account,2021-06-04 12:46:15.174,AUDUSD,AUD,S,111574105.6040861,SPOT
2021-06-04,Account,2021-06-04 13:21:32.802,AUDUSD,AUD,S,24574367.69036576,SPOT
2021-06-04,Account,2021-06-04 13:50:15.731,AUDUSD,AUD,S,103378168.8893214,SPOT
2021-06-04,Account,2021-06-04 15:35:23.741,AUDUSD,AUD,B,45510344.39937212,SPOT
2021-06-04,Account,2021-06-04 17:09:47.507,AUDUSD,AUD,B,45939724.02508371,SPOT
