ParentOrderID,Symbol,LegSymbols,TradeCurrency,NumChildEvents,NumParentEvents,Trader,Account,SubAccount,AlgoName,AlgoUrgency,LP,AvgChildOrderQuantityUSD,TradeQuantityUSD,SpreadPaidPMChildOrders,ArrivalTime,ArrivalPrice,LimitPrice,SubmissionTime,SubmissionPrice,FirstFillTime,FirstFillPrice,LastTime,LastPrice,OrderQuantityUSD,OrderQuantity,Side,CurrencyPositions,AllInPrice,AllInNetPrice,ExecutionScore,ReversalScore,PrincipalMid,RiskTransferPrice,TradeQuantity,SlippageToArrivalMidTradePM,SlippageToArrivalMidTradeNetPM,SlippageToArrivalMidRemainPM,RemainQuantity,Duration,SlippageToArrivalMidPM,SlippageToArrivalMidNetPM,Date,TWAPPrice,SlippageToTWAPMidPM,SlippageToTWAPMidNetPM,TradeIntensity,OrderIntensity,RiskTransferCostReportedPM,G10EM,TimeZoneArrive,TimeZoneEnd,TradeSizeBucketUSDM,HourArrive,HourEnd,RiskTransferCostStaticPM,DailyVolatilityPct,RiskTransferCostVolBumpPM,RiskTransferCostModelPM,ArrivalVolatilityPct,RiskTransferCostTradefeedrPM,AssumedRisk,SlippageToArrivalMidRemainNetPM,ArrivalMidPerfBPS,ArrivalMidPerfTradeBPS,ArrivalMidPerfRemainBPS,ArrivalMidPerfNetBPS,ArrivalMidPerfTradeNetBPS,ArrivalMidPerfRemainNetBPS,TWAPMidPerfBPS,TWAPMidPerfNetBPS,SubmissionMidPerfTradeBPS,SubmissionMidPerfTradeNetBPS,FirstFillMidPerfTradeBPS,FirstFillMidPerfTradeNetBPS,SubmissionMidPerfRemainBPS,SubmissionMidPerfRemainNetBPS,FirstFillMidPerfRemainBPS,FirstFillMidPerfRemainNetBPS,SubmissionMidPerfBPS,SubmissionMidPerfNetBPS,FirstFillMidPerfBPS,FirstFillMidPerfNetBPS,TWAPPriceSubmission,TWAPPriceArrival,TWAPPriceFirstFill,TWAPPriceHalfSpeed,TWAPSubmissionMidPerfBPS,TWAPArrivalMidPerfBPS,TWAPFirstFillMidPerfBPS,TWAPHalfSpeedMidPerfBPS,ReversalBPSNeg10s,ReversalBPSNeg5s,ReversalBPSNeg1s,ReversalBPS0,ReversalBPS1s,ReversalBPS5s,ReversalBPS10s,ReversalBPS30s,ReversalBPS1m,ReversalBPS5m,ReversalBPS10m,SlippageToArrivalMidTradeUserPM,SlippageToArrivalMidTradeBankPM,ArrivalMidPerfTradeUserBPS,ArrivalMidPerfTradeBankBPS,UploadID,UploadedBy,ModifiedBy
20180910-A08,USDJPY,['USDJPY'],USD,10,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,8725500,104706000,30.42413474,1.53661E+12,111.234,,1.53661E+12,111.234,1.53661E+12,111.234,1.53661E+12,111.205,200000000,200000000,B,"OrderedDict([('USD', 104706000.0), ('JPY', -11644144346.98)])",111.2079952,111.2079952,15.16414788,79.86134141,,,104706000,-233.7844995,-233.7844995,-260.7116529,95294000,357,-246.6144803,-246.6144803,10/09/2018,111.2047073,29.56665096,29.56665096,17.59764706,33.61344538,,G10,NewYork,NewYork,100-200,19,19,500,4.689959887,,,4.242801429,476.4722208,1.899092395,-260.7116529,2.466144803,2.337844995,2.607116529,2.466144803,2.337844995,2.607116529,-0.224363602,-0.29566651,2.337844995,2.337844995,2.337844995,2.337844995,2.607116529,2.607116529,2.607116529,2.607116529,2.466144803,2.466144803,2.466144803,2.466144803,111.2055002,111.2055002,111.2038446,111.2088458,-0.224363602,-0.224363602,-0.37324065,0.076486127,0,0,0,0,0,0,-0.179848028,-0.269772043,-0.224810036,-0.359696057,0.764354121,0,-233.7844995,0,2.337844995,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180910-A09,EURUSD,['EURUSD'],EUR,5,2,Algo,Algo,DefaultSubAccount,Sweep,,LP3,10374340.8,72619112.28,59.75436461,1.53661E+12,1.15944,,1.53661E+12,1.15944,1.53661E+12,1.15944,1.53661E+12,1.15942,115942000,100000000,S,"OrderedDict([('EUR', -62634000.0), ('USD', 72616046.23)])",1.159371048,1.159371048,0,0,,,62634000,59.46991381,59.46991381,17.24970676,37366000,5,43.69391124,43.69391124,10/09/2018,1.159443889,62.82381274,62.82381274,871.4293474,1391.304,,G10,NewYork,NewYork,50-100,19,19,500,7.10180017,,,5.629841832,365.6387861,0.340326924,17.24970676,-0.436939112,-0.594699138,-0.172497068,-0.436939112,-0.594699138,-0.172497068,-0.617408379,-0.628238127,-0.594699138,-0.594699138,-0.594699138,-0.594699138,-0.172497068,-0.172497068,-0.172497068,-0.172497068,-0.436939112,-0.436939112,-0.436939112,-0.436939112,1.159442633,1.159442633,1.159442633,1.15943235,-0.617408379,-0.617408379,-0.617408379,-0.528718539,0.172500043,0.172500043,0,0,0,0.258750065,0.258750065,0.258750065,0.258750065,0.129375032,0.172500043,0,59.46991381,0,-0.594699138,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A00,AUDUSD,['AUDUSD'],AUD,8,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP3,5764060.363,57634501.8,29.42075366,1.53666E+12,0.71087,,1.53666E+12,0.71087,1.53666E+12,0.710845,1.53666E+12,0.710835,142167000,200000000,S,"OrderedDict([('AUD', -81080000.0), ('USD', 57638907.80000001)])",0.710889357,0.710889357,31.21961498,98.50030796,,,81080000,-27.23032178,-27.23032178,49.23544389,118920000,372,18.23622249,18.23622249,11/09/2018,0.71095438,91.45868455,91.45868455,9.295887387,22.93016129,,G10,London,London,50-100,9,9,500,7.939507706,,,7.794822467,929.8987987,3.281768203,49.23544389,-0.182362225,0.272303218,-0.492354439,-0.182362225,0.272303218,-0.492354439,-0.913998183,-0.914586845,0.272303218,0.272303218,0.624006905,0.624006905,-0.492354439,-0.492354439,-0.140677644,-0.140677644,-0.182362225,-0.182362225,0.169325472,0.169325472,0.710954338,0.710954338,0.710955991,0.710857515,-0.913998183,-0.913998183,-0.937238367,0.447941852,2.22E-12,2.22E-12,0,0,0.070339812,0,-0.070339812,-1.336456421,-1.195776798,-0.84407774,-1.055097174,0,-27.23032178,0,0.272303218,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A01,GBPUSD,['GBPUSD'],GBP,17,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP2,7844131.986,149059254,14.67251674,1.53667E+12,1.298565,,1.53667E+12,1.298565,1.53667E+12,1.29863,1.53667E+12,1.29898,259796000,200000000,S,"OrderedDict([('GBP', -114751000.0), ('USD', 149036320.97000003)])",1.298780243,1.298780243,44.08114517,17.02968684,,,114751000,-165.7548776,-165.7548776,-319.5835403,85249000,1346,-231.3235759,-231.3235759,11/09/2018,1.298922914,109.8377232,109.8377232,6.644543268,11.58080238,,G10,London,London,100-200,13,13,500,7.995320201,,,11.61989699,854.8438315,6.286388972,-319.5835403,2.313235759,1.657548776,3.195835403,2.313235759,1.657548776,3.195835403,-1.097040222,-1.098377232,1.657548776,1.657548776,1.156938332,1.156938332,3.195835403,3.195835403,2.695147964,2.695147964,2.313235759,2.313235759,1.812592496,1.812592496,1.298922741,1.298922741,1.298928358,1.299427397,-1.097040222,-1.097040222,-1.140284634,-4.980300881,0.03849174,0.461900876,0.076983479,0,-0.769834793,-1.809111765,-1.578161327,-1.000785231,-1.039276971,1.462686108,3.348781352,0,-165.7548776,0,1.657548776,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A02,USDJPY,['USDJPY'],USD,5,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP1,50227857.14,351595000,31.30615082,1.53668E+12,111.6115,,1.53668E+12,111.6115,1.53669E+12,111.6175,1.53669E+12,111.5905,500000000,500000000,B,"OrderedDict([('USD', 351595000.0), ('JPY', -39246101888.35)])",111.6230376,111.6230376,9.532301789,1.559037591,,,351595000,103.3724367,103.3724367,-188.1526545,148405000,817,16.84487441,16.84487441,11/09/2018,111.6073299,140.7403878,140.7403878,25.82093023,36.71970624,,G10,London,NewYork,200-500,16,17,500,4.676327864,,,4.566010942,625.4589907,2.864566041,-188.1526545,-0.168448744,-1.033724367,1.881526545,-0.168448744,-1.033724367,1.881526545,-1.407006146,-1.407403878,-1.033724367,-1.033724367,-0.496118684,-0.496118684,1.881526545,1.881526545,2.418975519,2.418975519,-0.168448744,-0.168448744,0.369110426,0.369110426,111.6073343,111.6073343,111.6056793,111.6027944,-1.407006146,-1.407006146,-1.555315773,-1.813861559,-0.224033408,-0.224033408,0,0,0,-0.179226726,0.134420045,-0.313646771,-0.896133631,-0.089613363,-1.344200447,0,103.3724367,0,-1.033724367,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A03,USDJPY,['USDJPY'],USD,15,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP1,2016411.765,34279000,8.332854515,1.53669E+12,111.6185,,1.53669E+12,111.6185,1.53669E+12,111.6155,1.53669E+12,111.6155,100000000,100000000,S,"OrderedDict([('USD', -34279000.0), ('JPY', 3825782853.0000005)])",111.6071896,111.6071896,52.40660951,70.35807759,,,34279000,101.3306892,101.3306892,26.87726497,65721000,1038,52.39915426,52.39915426,11/09/2018,111.6058332,-12.153942,-12.153942,1.981445087,5.780346821,,G10,London,NewYork,0-50,16,17,500,4.676327864,,,4.561216179,214.0411388,3.228839724,26.87726497,-0.523991543,-1.013306892,-0.26877265,-0.523991543,-1.013306892,-0.26877265,0.117549262,0.12153942,-1.013306892,-1.013306892,-0.744554254,-0.744554254,-0.26877265,-0.26877265,0,0,-0.523991543,-0.523991543,-0.255225753,-0.255225753,111.6058777,111.6058777,111.6055986,111.6002713,0.117549262,0.117549262,0.142554146,0.619921936,0,0,0,0,0,0,-0.627153039,-1.030322849,-2.105442344,-1.119916141,-2.060645699,0,101.3306892,0,-1.013306892,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A04,EURUSD,['EURUSD'],EUR,19,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP2,2660997.618,55883470.72,15.36283833,1.53669E+12,1.159255,,1.53669E+12,1.159255,1.53669E+12,1.15924,1.53669E+12,1.15936,115936000,100000000,B,"OrderedDict([('EUR', 48202000.0), ('USD', -55881808.46)])",1.159325522,1.159325522,56.744579,71.84796758,,,48202000,60.83348199,60.83348199,90.57541266,51798000,623,76.23920723,76.23920723,11/09/2018,1.159337256,-10.12162772,-10.12162772,5.382035703,11.16558587,,G10,NewYork,NewYork,50-100,17,17,500,7.101832718,,,5.907646133,273.393818,3.798895263,90.57541266,-0.762392072,-0.60833482,-0.905754127,-0.762392072,-0.60833482,-0.905754127,0.097973818,0.101216277,-0.60833482,-0.60833482,-0.737737812,-0.737737812,-0.905754127,-0.905754127,-1.035160968,-1.035160968,-0.762392072,-0.762392072,-0.891797058,-0.891797058,1.15933688,1.15933688,1.15933996,1.159358491,0.097973818,0.097973818,0.124536661,0.284378126,0.258763456,0.258763456,0.086254485,0,0,0,-0.431272426,-0.690035882,-0.776290367,0.258763456,1.250690036,0,60.83348199,0,-0.60833482,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180911-A05,EURUSD,['EURUSD'],EUR,24,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,1141402.596,29676136,29.17479987,1.53669E+12,1.15853,,1.53669E+12,1.15853,1.53669E+12,1.15853,1.53669E+12,1.1585,57925000,50000000,B,"OrderedDict([('EUR', 25616000.0), ('USD', -29677333.3)])",1.158546741,1.158546741,8.20433123,13.33191177,,,25616000,14.44984844,14.44984844,-25.89488403,24384000,79,-5.225470692,-5.225470692,11/09/2018,1.158513427,28.75582511,28.75582511,22.53883747,43.99367089,,G10,NewYork,NewYork,0-50,19,19,500,7.101832718,,,5.512880466,198.2502806,1.352778967,-25.89488403,0.052254707,-0.144498484,0.25894884,0.052254707,-0.144498484,0.25894884,-0.28740435,-0.287558251,-0.144498484,-0.144498484,-0.144498484,-0.144498484,0.25894884,0.25894884,0.25894884,0.25894884,0.052254707,0.052254707,0.052254707,0.052254707,1.158513444,1.158513444,1.158513444,1.158511494,-0.28740435,-0.28740435,-0.28740435,-0.304241971,0.086318515,0,0,0,0,-0.258955546,-0.258955546,-0.172637031,0,-0.863185153,-1.122140699,0,14.44984844,0,-0.144498484,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A00,EURUSD,['EURUSD'],EUR,8,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP3,2430688.366,24285866.43,14.34264486,1.53674E+12,1.160135,,1.53674E+12,1.160135,1.53674E+12,1.160135,1.53674E+12,1.15829,57914500,50000000,B,"OrderedDict([('EUR', 20967000.0), ('USD', -24307232.28)])",1.15930976,1.15930976,32.66082948,0,,,20967000,-711.3307875,-711.3307875,-1590.33216,29033000,560,-1221.731724,-1221.731724,12/09/2018,1.15902378,246.7424798,246.7424798,2.602057118,6.205125,,G10,London,London,0-50,8,8,500,6.444981201,,,7.962992474,167.6393409,3.268575543,-1590.33216,12.21731724,7.113307875,15.9033216,12.21731724,7.113307875,15.9033216,-2.416761778,-2.467424798,7.113307875,7.113307875,7.113307875,7.113307875,15.9033216,15.9033216,15.9033216,15.9033216,12.21731724,12.21731724,12.21731724,12.21731724,1.15902965,1.15902965,1.15902965,1.158623302,-2.416761778,-2.416761778,-2.416761778,-5.924772344,0.51800499,0.17266833,0,0,0,0.474837908,0.51800499,2.719526198,2.417356621,0.043167083,-2.676359116,0,-711.3307875,0,7.113307875,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A01,EURUSD,['EURUSD'],EUR,6,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,14366363.71,114924496.9,5.079529968,1.53674E+12,1.159205,,1.53674E+12,1.159205,1.53674E+12,1.159215,1.53675E+12,1.15953,231906000,200000000,S,"OrderedDict([('EUR', -99113000.0), ('USD', 114930325.9)])",1.159588839,1.159588839,61.82661496,88.25416789,,,99113000,-331.1224834,-331.1224834,-280.3645602,100887000,1954,-305.5184104,-305.5184104,12/09/2018,1.159499875,-76.72589711,-76.72589711,3.528899597,7.120962129,,G10,London,London,100-200,9,9,500,6.444981201,,,7.074323397,480.5639963,6.105578129,-280.3645602,3.055184104,3.311224834,2.803645602,3.055184104,3.311224834,2.803645602,0.774979722,0.767258971,3.311224834,3.311224834,3.224930996,3.224930996,2.803645602,2.803645602,2.717356142,2.717356142,3.055184104,3.055184104,2.968892474,2.968892474,1.15949898,1.15949898,1.159501035,1.159357526,0.774979722,0.774979722,0.757251846,1.995178548,-0.172483679,0,-0.04312092,0,0,0.04312092,0.04312092,-0.819297474,-0.862418394,-1.121143912,-1.034902072,0,-331.1224834,0,3.311224834,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A02,EURUSD,['EURUSD'],EUR,18,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,15036773.26,300572735,7.583940917,1.53675E+12,1.159785,,1.53675E+12,1.159785,1.53675E+12,1.15945,1.53675E+12,1.15833,579165000,500000000,B,"OrderedDict([('EUR', 259488000.0), ('USD', -300737746.00000006)])",1.158966064,1.158966064,48.58190526,3.280484136,,,259488000,-706.1100153,-706.1100153,-1254.542868,240512000,4937,-969.9193798,-969.9193798,12/09/2018,1.159006771,-35.12207824,-35.12207824,3.652899352,7.038667207,,G10,London,London,200-500,9,11,500,6.444981201,,,6.81484218,944.478768,9.705012005,-1254.542868,9.699193798,7.061100153,12.54542868,9.699193798,7.061100153,12.54542868,0.356565163,0.351220782,7.061100153,7.061100153,4.173839356,4.173839356,12.54542868,12.54542868,9.659752469,9.659752469,9.699193798,9.699193798,6.812695225,6.812695225,1.15900739,1.15900739,1.158960194,1.158553714,0.356565163,0.356565163,-0.050654057,-3.559177117,0.431655918,0.043165592,0,0,0,0,-0.043165592,-0.992808612,-1.251802163,6.949660287,6.345342001,0,-706.1100153,0,7.061100153,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A03,GBPUSD,['GBPUSD'],GBP,15,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP1,24233545.71,412339979.1,8.382255207,1.53675E+12,1.2991,,1.53675E+12,1.2991,1.53675E+12,1.29915,1.53676E+12,1.300835,650417500,500000000,B,"OrderedDict([('GBP', 316981000.0), ('USD', -411973730.31)])",1.299679944,1.299679944,78.45291009,93.01543637,,,316981000,446.420027,446.420027,1335.539989,183019000,4669,771.8717197,771.8717197,12/09/2018,1.300278519,-460.3431437,-460.3431437,5.298864585,8.358331549,,G10,London,London,200-500,11,12,500,7.644612501,,,10.1444651,1601.359255,11.1946436,1335.539989,-7.718717197,-4.46420027,-13.35539989,-7.718717197,-4.46420027,-13.35539989,4.601180488,4.603431437,-4.46420027,-4.46420027,-4.079161429,-4.079161429,-13.35539989,-13.35539989,-12.97001886,-12.97001886,-7.718717197,-7.718717197,-7.333553101,-7.333553101,1.300278226,1.300278226,1.300300055,1.300628829,4.601180488,4.601180488,4.768984931,7.295583478,1.652784558,1.652784558,-0.384368502,0,0,0.192184251,0.192184251,1.537474007,1.114668655,-0.345931652,-2.22933731,0,446.420027,0,-4.46420027,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A04,USDCHF,['USDCHF'],USD,15,2,Algo,Algo,DefaultSubAccount,MidTracker,,LP3,3345941.176,56881000,24.87435396,1.53677E+12,0.970295,,1.53677E+12,0.970295,1.53677E+12,0.97031,1.53677E+12,0.970475,100000000,100000000,S,"OrderedDict([('USD', -56881000.0), ('CHF', 55196959.59)])",0.970393622,0.970393622,24.82858951,25.84221778,,,56881000,-101.640837,-101.640837,-185.5105921,43119000,339,-137.8046367,-137.8046367,12/09/2018,0.970446337,54.32035345,54.32035345,10.06743363,17.69911504,,G10,London,London,50-100,16,16,500,6.267708366,,,6.925283239,621.767103,2.473155868,-185.5105921,1.378046367,1.01640837,1.855105921,1.378046367,1.01640837,1.855105921,-0.511488038,-0.543203534,1.01640837,1.01640837,0.861802887,0.861802887,1.855105921,1.855105921,1.700487473,1.700487473,1.378046367,1.378046367,1.223435294,1.223435294,0.970443259,0.970443259,0.970450962,0.970533668,-0.511488038,-0.511488038,-0.590860587,-1.442980548,0.154563487,0.154563487,0.154563487,0,-0.154563487,-1.030423246,-1.030423246,-1.030423246,-1.442592545,2.936706252,1.030423246,0,-101.640837,0,1.01640837,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A05,EURUSD,['EURUSD'],EUR,5,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP2,12085482.06,84598375.84,33.38870303,1.53678E+12,1.16327,,1.53678E+12,1.16327,1.53678E+12,1.163375,1.53678E+12,1.16336,116336000,100000000,B,"OrderedDict([('EUR', 72719000.0), ('USD', -84601199.03)])",1.163398823,1.163398823,6.782866828,38.05705655,,,72719000,110.7424537,110.7424537,77.36810887,27281000,167,101.6375987,101.6375987,12/09/2018,1.163357837,35.2308043,35.2308043,30.39462605,41.79736527,,G10,NewYork,NewYork,50-100,18,18,500,6.444981201,,,4.905755055,289.425732,1.784936411,77.36810887,-1.016375987,-1.107424537,-0.773681089,-1.016375987,-1.107424537,-0.773681089,-0.371419441,-0.352308043,-1.107424537,-1.107424537,-0.204778116,-0.204778116,-0.773681089,-0.773681089,0.12893521,0.12893521,-1.016375987,-1.016375987,-0.113737783,-0.113737783,1.163355614,1.163355614,1.163360172,1.163396562,-0.371419441,-0.371419441,-0.332240231,-0.019439064,0.042978958,0.042978958,0,0,-0.042978958,-0.042978958,-0.51574749,0.17191583,-0.042978958,-0.472768533,-0.902558108,0,110.7424537,0,-1.107424537,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A06,EURUSD,['EURUSD'],EUR,23,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP3,2248357.918,56201246.6,8.758125138,1.53678E+12,1.16325,,1.53678E+12,1.16325,1.53678E+12,1.163215,1.53678E+12,1.1626,116260000,100000000,B,"OrderedDict([('EUR', 48341000.0), ('USD', -56209440.230000004)])",1.162769527,1.162769527,56.53833852,6.00856763,,,48341000,-413.0432904,-413.0432904,-558.7792822,51659000,1258,-488.3290464,-488.3290464,12/09/2018,1.162760522,7.744725566,7.744725566,2.680504607,5.544992051,,G10,NewYork,NewYork,50-100,18,19,500,6.444981201,,,4.957106968,305.0782552,4.898970608,-558.7792822,4.883290464,4.130432904,5.587792822,4.883290464,4.130432904,5.587792822,-0.07711145,-0.077447256,4.130432904,4.130432904,3.82966698,3.82966698,5.587792822,5.587792822,5.287070748,5.287070748,4.883290464,4.883290464,4.582547192,4.582547192,1.162760561,1.162760561,1.162759803,1.162642165,-0.07711145,-0.07711145,-0.083629904,-1.095453296,-0.215035266,-0.129021159,0,0,0,0,-0.172028213,0.516084638,0.731119904,0,0.129021159,0,-413.0432904,0,4.130432904,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A07,EURUSD,['EURUSD'],EUR,17,2,Algo,Algo,DefaultSubAccount,Sweep,,LP2,3287658.849,62465407.52,59.95315676,1.53678E+12,1.16239,,1.53678E+12,1.16239,1.53678E+12,1.16239,1.53678E+12,1.162385,116238500,100000000,S,"OrderedDict([('EUR', -53739000.0), ('USD', 62461773.12000001)])",1.16231737,1.16231737,0,0,,,53739000,62.4837503,62.4837503,4.301482291,46261000,7,35.5680513,35.5680513,12/09/2018,1.16239,62.4837503,62.4837503,535.4177787,996.33,,G10,NewYork,NewYork,50-100,19,19,500,6.444981201,,,5.107896542,345.1180389,0.365437855,4.301482291,-0.355680513,-0.624837503,-0.043014823,-0.355680513,-0.624837503,-0.043014823,-0.624837503,-0.624837503,-0.624837503,-0.624837503,-0.624837503,-0.624837503,-0.043014823,-0.043014823,-0.043014823,-0.043014823,-0.355680513,-0.355680513,-0.355680513,-0.355680513,1.16239,1.16239,1.16239,1.16239,-0.624837503,-0.624837503,-0.624837503,-0.624837503,-0.043015008,0.043015008,0,0,0,0,0,0.301105056,0.344120063,-0.602210111,1.634570302,0,62.4837503,0,-0.624837503,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180912-A08,EURUSD,['EURUSD'],EUR,14,2,Algo,Algo,DefaultSubAccount,AggressivePOL,,LP3,7870740.744,125933707.9,29.92832983,1.53678E+12,1.162675,,1.53678E+12,1.162675,1.53678E+12,1.16253,1.53678E+12,1.162855,232571000,200000000,B,"OrderedDict([('EUR', 108297000.0), ('USD', -125935620.84000002)])",1.162872673,1.162872673,15.9035605,11.56909397,,,108297000,170.0156491,170.0156491,154.8154041,91703000,360,163.0461088,163.0461088,12/09/2018,1.162804596,58.54508888,58.54508888,20.98895132,38.76183333,,G10,NewYork,NewYork,100-200,19,20,500,6.444981201,,,5.097995098,611.7960533,2.620690677,154.8154041,-1.630461088,-1.700156491,-1.548154041,-1.630461088,-1.700156491,-1.548154041,-0.585744042,-0.585450889,-1.700156491,-1.700156491,-2.947648188,-2.947648188,-1.548154041,-1.548154041,-2.79562678,-2.79562678,-1.630461088,-1.630461088,-2.877944092,-2.877944092,1.162804562,1.162804562,1.162837414,1.16281003,-0.585744042,-0.585744042,-0.303217251,-0.538724263,0.128992867,0,0,0,0,0,0.128992867,0.171990489,0.171990489,0.429976222,0.472973845,0,170.0156491,0,-1.700156491,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180913-A00,GBPUSD,['GBPUSD'],GBP,18,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,6334730.345,126736710.1,8.817936512,1.53683E+12,1.3039,,1.53683E+12,1.3039,1.53683E+12,1.30395,1.53683E+12,1.304775,260955000,200000000,B,"OrderedDict([('GBP', 97133000.0), ('USD', -126695724.08000003)])",1.30435311,1.30435311,44.03251815,69.59101323,,,97133000,347.5036597,347.5036597,671.0637319,102867000,1930,513.9219294,513.9219294,13/09/2018,1.304299259,41.28738502,41.28738502,3.940001349,8.112590674,,G10,London,London,100-200,8,8,500,7.668732355,,,10.74595863,790.9907591,7.220131271,671.0637319,-5.139219294,-3.475036597,-6.710637319,-5.139219294,-3.475036597,-6.710637319,-0.416814649,-0.41287385,-3.475036597,-3.475036597,-3.091453061,-3.091453061,-6.710637319,-6.710637319,-6.326929714,-6.326929714,-5.139219294,-5.139219294,-4.755571945,-4.755571945,1.304298745,1.304298745,1.3043436,1.304460748,-0.416814649,-0.416814649,-0.072910021,0.825155214,-0.076641567,-0.038320783,0,0,0,0,0.536490966,0.766415666,0.383207833,1.647793681,2.414209346,0,347.5036597,0,-3.475036597,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180913-A01,EURUSD,['EURUSD'],EUR,13,2,Algo,Algo,DefaultSubAccount,Iceberg,,LP1,2118029.905,31767780.97,14.51569055,1.53684E+12,1.161835,,1.53684E+12,1.161835,1.53684E+12,1.16187,1.53684E+12,1.161825,58091250,50000000,B,"OrderedDict([('EUR', 27343000.0), ('USD', -31770909.74)])",1.161939436,1.161939436,41.75478529,44.74917591,,,27343000,89.88888063,89.88888063,-8.607074154,22657000,430,45.25642368,45.25642368,13/09/2018,1.16192617,11.41755626,11.41755626,4.432713624,8.105755814,,G10,London,London,0-50,10,10,500,6.379592325,,,6.711996931,163.2725296,2.835110648,-8.607074154,-0.452564237,-0.898888806,0.086070742,-0.452564237,-0.898888806,0.086070742,-0.116378303,-0.114175563,-0.898888806,-0.898888806,-0.597623208,-0.597623208,0.086070742,0.086070742,0.387306669,0.387306669,-0.452564237,-0.452564237,-0.151312083,-0.151312083,1.161925914,1.161925914,1.161945439,1.161921535,-0.116378303,-0.116378303,0.051667053,-0.154065449,0.086071482,0,-0.086071482,0,0,0,0,0.387321671,0.043035741,0.602500377,-2.840358918,0,89.88888063,0,-0.898888806,6.00855E+17,TRADEFEEDR,TRADEFEEDR
20180913-A02,USDSEK,['USDSEK'],USD,16,2,Algo,Algo,DefaultSubAccount,PassiveMidTracker,,LP2,2917944.444,52523000,8.457536686,1.53684E+12,8.990285,,1.53684E+12,8.990285,1.53684E+12,8.989485,1.53684E+12,8.984765,100000000,100000000,S,"OrderedDict([('USD', -52523000.0), ('SEK', 471895131.1600001)])",8.984542603,8.984542603,54.23000578,74.25730355,,,52523000,638.7335406,638.7335406,613.996108,47477000,1143,626.9889497,626.9889497,13/09/2018,8.984791636,27.71712206,27.71712206,2.757112861,5.249343832,,G10,London,London,50-100,10,11,500,6.719079583,,,6.57177492,761.8142929,4.868282352,613.996108,-6.269889497,-6.387335406,-6.13996108,-6.269889497,-6.387335406,-6.13996108,-0.283606338,-0.277171221,-6.387335406,-6.387335406,-5.497975211,-5.497975211,-6.13996108,-6.13996108,-5.250578871,-5.250578871,-6.269889497,-6.269889497,-5.380518851,-5.380518851,8.984797418,8.984797418,8.984768299,8.984135604,-0.283606338,-0.283606338,-0.251197721,0.453020633,-0.20033913,-0.205904105,-0.205904105,0,0.011129952,-0.077909662,0.278248791,0.06677971,-0.862571253,-4.32955119,1.035085503,0,638.7335406,0,-6.387335406,6.00855E+17,TRADEFEEDR,TRADEFEEDR
